,category,deadline,funded,goal,phase,progress,project,sponsor,sponsor_page,status,supports
3634,设计,2015-12-04 00:00:00,11873,10000,项目成功,119,素原首饰 花丝香囊,素原首饰旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=23682,已筹到,25
3635,设计,2016-05-23 00:00:00,82970,10000,项目成功,830,牛奶咖啡《暖春》伞,MISSRAIN创意潮伞,https://z.jd.com/funderCenter.action?flag=2&id=52548,已筹到,1742
3636,设计,2016-05-31 00:00:00,1298163,100000,项目成功,1298,DR-HO＇S自动充气坐垫,何浩明官方旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=52174,已筹到,1954
3637,设计,2015-12-02 00:00:00,20497,20000,项目成功,102,“莎乐美”唯美浪漫蕾丝伞,epyon2007,https://z.jd.com/funderCenter.action?flag=2&id=27650,已筹到,240
3638,设计,2015-12-04 00:00:00,22132,20000,项目成功,111,四象茶配-简其形厚其蕴,saisons,https://z.jd.com/funderCenter.action?flag=2&id=29011,已筹到,140
3639,设计,2016-01-10 00:00:00,587112,100000,项目成功,587,猫王1，闻名不如见面！,曾德钧,https://z.jd.com/funderCenter.action?flag=2&id=28686,已筹到,3451
3640,设计,2016-05-06 00:00:00,125186,50000,项目成功,250,尼泊尔彩绘唐卡专场I,keven939274,https://z.jd.com/funderCenter.action?flag=2&id=52308,已筹到,268
3641,设计,2016-05-18 00:00:00,95245,50000,项目成功,190,穷游第一只纪念款超轻旅行箱,穷游旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=51522,已筹到,1845
3642,设计,2016-05-25 00:00:00,1411749,100000,项目成功,1412,CIGA原创镂空机械腕表,有点原创孵化,https://z.jd.com/funderCenter.action?flag=2&id=52712,已筹到,6950
3643,设计,2016-06-05 00:00:00,505390,100000,项目成功,505,袜博士纯银纤维防臭袜,ysocks,https://z.jd.com/funderCenter.action?flag=2&id=52052,已筹到,4039
3644,设计,2016-04-06 00:00:00,4330348,500000,项目成功,866,九号单轮平衡车,Ninebot九号平衡车,https://z.jd.com/funderCenter.action?flag=2&id=45839,已筹到,24927
3645,设计,2016-04-21 00:00:00,83326,50000,项目成功,167,紫砂守艺人的匠心之作,OMG文创,https://z.jd.com/funderCenter.action?flag=2&id=46255,已筹到,589
3646,设计,2016-04-02 00:00:00,56404,50000,项目成功,113,【一茶一香】旅行版茶香器具,weisdesign,https://z.jd.com/funderCenter.action?flag=2&id=46491,已筹到,359
3647,设计,2016-05-14 00:00:00,646009,100000,项目成功,646,艾米伊超声波振动洗衣器,台州创客,https://z.jd.com/funderCenter.action?flag=2&id=45391,已筹到,4168
3648,设计,2016-05-12 00:00:00,52887,50000,项目成功,106,上相石器文化 一轮明月,上相石器文化众筹,https://z.jd.com/funderCenter.action?flag=2&id=44506,已筹到,146
3649,设计,2015-08-21 00:00:00,282477,10000,项目成功,2825,闵祥君制宜兴纯手工紫砂壶,易臣紫砂,https://z.jd.com/funderCenter.action?flag=2&id=16649,已筹到,1802
3650,设计,2015-08-15 00:00:00,140012,10000,项目成功,1400,唯润，不用洗涤精的餐具,唯润骨瓷,https://z.jd.com/funderCenter.action?flag=2&id=16843,已筹到,3226
3651,设计,2015-08-05 00:00:00,126208,10000,项目成功,1262,“随和”——便携随身茶盒,little_design,https://z.jd.com/funderCenter.action?flag=2&id=16757,已筹到,1682
3652,设计,2016-04-28 00:00:00,75447,50000,项目成功,151,荷韵禅风系列 手工原创首饰,素锦石,https://z.jd.com/funderCenter.action?flag=2&id=48115,已筹到,551
3653,设计,2016-06-06 00:00:00,119948,50000,项目成功,240,堂悦坊福如意葫芦个人温酒具,堂悦坊,https://z.jd.com/funderCenter.action?flag=2&id=52424,已筹到,384
3654,设计,2016-05-18 00:00:00,58062,50000,项目成功,116,《秀山云鹤》 手绘青瓷茶具,木子未言,https://z.jd.com/funderCenter.action?flag=2&id=42465,已筹到,461
3655,设计,2016-04-03 00:00:00,56227,50000,项目成功,112,TTi-180 迷你陀螺,INSPIRS-DESIGN,https://z.jd.com/funderCenter.action?flag=2&id=46394,已筹到,618
3656,设计,2016-04-09 00:00:00,53407,50000,项目成功,107,Loop Raw潮童眼镜,LoopRaw圆味眼镜,https://z.jd.com/funderCenter.action?flag=2&id=44897,已筹到,234
3657,设计,2016-04-14 00:00:00,57404,50000,项目成功,115,百变收纳*竹介MINI盒,寸村茶家居,https://z.jd.com/funderCenter.action?flag=2&id=44536,已筹到,349
3658,设计,2016-04-29 00:00:00,17630,10000,项目成功,176,插画师作品 梦系列晴雨伞,空想城原创工作室,https://z.jd.com/funderCenter.action?flag=2&id=50017,已筹到,237
3659,设计,2016-04-28 00:00:00,131388,100000,项目成功,131,一盏给熊孩子讲故事的吸顶灯,优仑优家电子商务,https://z.jd.com/funderCenter.action?flag=2&id=49083,已筹到,2515
3660,设计,2016-04-27 00:00:00,63970,50000,项目成功,128,邂逅璀璨彩色宝石的前世今生,永泰华珠宝旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=49362,已筹到,280
3661,设计,2016-05-12 00:00:00,3062421,300000,项目成功,1021,用心听•猫王小王子音箱,曾德钧,https://z.jd.com/funderCenter.action?flag=2&id=49730,已筹到,13056
3662,设计,2016-05-02 00:00:00,100327,100000,项目成功,100,日月同辉 手作流水摆件,流水趣,https://z.jd.com/funderCenter.action?flag=2&id=49215,已筹到,606
3663,设计,2015-10-10 00:00:00,30851,20000,项目成功,154,OAKTAVA 木质背包,OAKTAVA,https://z.jd.com/funderCenter.action?flag=2&id=11039,已筹到,433
3664,设计,2015-10-20 00:00:00,9278,5000,项目成功,186,【敢爱】原创手工镶钻银饰,素锦石,https://z.jd.com/funderCenter.action?flag=2&id=23629,已筹到,196
3665,设计,2015-10-11 00:00:00,12729,10000,项目成功,127,匠心高工艺银手镯·夏日雨荷,红银纯手工银器,https://z.jd.com/funderCenter.action?flag=2&id=23828,已筹到,173
3666,设计,2015-10-31 00:00:00,29819,10000,项目成功,298,『此间有竹』禅意玻璃器组,此间有竹,https://z.jd.com/funderCenter.action?flag=2&id=23911,已筹到,474
3667,设计,2015-10-14 00:00:00,13381,10000,项目成功,134,瓷鸣手机共鸣音箱,lifeng-888sje,https://z.jd.com/funderCenter.action?flag=2&id=23436,已筹到,565
3668,设计,2016-01-21 00:00:00,15674,10000,项目成功,157,艾尔音云琴盒,爱韵乐器,https://z.jd.com/funderCenter.action?flag=2&id=40323,已筹到,97
3669,设计,2015-10-21 00:00:00,70566,50000,项目成功,141,四象签名笔：简其形厚其蕴。,saisons,https://z.jd.com/funderCenter.action?flag=2&id=22856,已筹到,549
3670,设计,2015-10-29 00:00:00,20748,20000,项目成功,104,原创设计赖特里情感小夜灯,赖特里设计,https://z.jd.com/funderCenter.action?flag=2&id=23914,已筹到,344
3671,设计,2015-08-16 00:00:00,103188,100000,项目成功,103,旗袍先生崔万志的新中式男装,深圳易晓文化产业公司,https://z.jd.com/funderCenter.action?flag=2&id=16168,已筹到,815
3672,设计,2015-08-05 00:00:00,29388,20000,项目成功,147,有爱才有家JUE-SI沙发,肖培柱,https://z.jd.com/funderCenter.action?flag=2&id=11884,已筹到,376
3673,设计,2015-08-01 00:00:00,31311,10000,项目成功,313,创意水杯设计，全新冲泡体验,乐怡家居,https://z.jd.com/funderCenter.action?flag=2&id=16201,已筹到,1890
3674,设计,2015-08-21 00:00:00,45672,10000,项目成功,457,人生若只如初见，原创青瓷壶,姗姗1507,https://z.jd.com/funderCenter.action?flag=2&id=16796,已筹到,808
3675,设计,2015-08-02 00:00:00,35939,20000,项目成功,180,随形枕，做一名白日梦想家,SpaceLab,https://z.jd.com/funderCenter.action?flag=2&id=13721,已筹到,780
3676,设计,2015-08-06 00:00:00,10096,10000,项目成功,101,智简碗-厨房从此变得更轻松,智简碗,https://z.jd.com/funderCenter.action?flag=2&id=16427,已筹到,224
3677,设计,2016-02-27 00:00:00,114538,100000,项目成功,115,【暖心】一只会呼吸的壶,平匠,https://z.jd.com/funderCenter.action?flag=2&id=41446,已筹到,929
3678,设计,2016-02-27 00:00:00,104554,100000,项目成功,105,蟒蛇真皮苹果6/6S手机套,kakaocorp,https://z.jd.com/funderCenter.action?flag=2&id=42495,已筹到,1771
3679,设计,2016-02-02 00:00:00,61030,50000,项目成功,122,依蕾托专属定制纯山羊绒围巾,依蕾托-cashmere,https://z.jd.com/funderCenter.action?flag=2&id=42454,已筹到,515
3680,设计,2016-02-17 00:00:00,519179,50000,项目成功,1038,早先生--你想枕样就怎样,早先生MrZ,https://z.jd.com/funderCenter.action?flag=2&id=40374,已筹到,1373
3681,设计,2015-09-04 00:00:00,63763,50000,项目成功,128,大圣归来 大圣彩虹杯套装,娱猫科技,https://z.jd.com/funderCenter.action?flag=2&id=19943,已筹到,1253
3682,设计,2015-08-14 00:00:00,23315,10000,项目成功,233,"曰,七夕定制香水diy礼盒",曰香水,https://z.jd.com/funderCenter.action?flag=2&id=19155,已筹到,468
3683,设计,2015-08-30 00:00:00,23165,10000,项目成功,232,久时花南非永生钻石玫瑰,久时花旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=19566,已筹到,516
3684,设计,2016-02-16 00:00:00,22124,20000,项目成功,111,传统木版年画带你过别样新年,谦长代运营,https://z.jd.com/funderCenter.action?flag=2&id=42139,已筹到,202
3685,设计,2016-02-14 00:00:00,70248,50000,项目成功,140,一床为爸爸量身定制的鹅绒被,拉芙菲尔家纺,https://z.jd.com/funderCenter.action?flag=2&id=42051,已筹到,455
3686,设计,2016-02-27 00:00:00,118448,50000,项目成功,237,福人送福礼，厚厚立体福,nayah,https://z.jd.com/funderCenter.action?flag=2&id=42425,已筹到,359
3687,设计,2016-04-20 00:00:00,104176,100000,项目成功,104,胶囊咖啡机-咖啡革命之星,Diamond大满净水科技,https://z.jd.com/funderCenter.action?flag=2&id=48100,已筹到,1651
3688,设计,2015-09-02 00:00:00,7977,3000,项目成功,266,百鸟之王孔雀咖啡杯,玖鼎科技,https://z.jd.com/funderCenter.action?flag=2&id=19165,已筹到,296
3689,设计,2015-09-05 00:00:00,17973,10000,项目成功,180,一人食器秉持传统的匠心手作,飞形物,https://z.jd.com/funderCenter.action?flag=2&id=17513,已筹到,301
3690,设计,2016-03-18 00:00:00,30560,10000,项目成功,306,西瑶玉池和田玉印章,jd西瑶玉池官方,https://z.jd.com/funderCenter.action?flag=2&id=43366,已筹到,633
3691,设计,2015-11-05 00:00:00,45874,30000,项目成功,153,琥珀香：五千万年前的能量源,amberincense,https://z.jd.com/funderCenter.action?flag=2&id=24493,已筹到,318
3692,设计,2016-07-12 00:00:00,260649,50000,项目成功,521,紫檀白玉挂件--相遇十年,御檀房旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=55188,已筹到,23068
3693,设计,2016-06-21 00:00:00,205378,200000,项目成功,103,EMS电感飞翼塑形器,济帆商贸,https://z.jd.com/funderCenter.action?flag=2&id=55400,已筹到,1024
3694,设计,2016-06-15 00:00:00,134968,50000,项目成功,270,美瓷波顿系列弧面大V陶瓷刀,cqplgmyxgs,https://z.jd.com/funderCenter.action?flag=2&id=55377,已筹到,1886
3695,设计,2015-12-07 00:00:00,44411,30000,项目成功,148,络家积木LED氛围灯,络家积木,https://z.jd.com/funderCenter.action?flag=2&id=27974,已筹到,514
3696,设计,2015-11-25 00:00:00,120600,100000,项目成功,121,美安娜养生床垫等你来裸睡,LadyAmericana美安娜,https://z.jd.com/funderCenter.action?flag=2&id=27756,已筹到,272
3697,设计,2016-06-18 00:00:00,129581,50000,项目成功,259,让你爽一整个夏天的“容器“,Elva宝宝,https://z.jd.com/funderCenter.action?flag=2&id=54013,已筹到,784
3698,设计,2016-05-24 00:00:00,108998,50000,项目成功,218,能一键改变鞋跟高度的女鞋,隋伊-团队,https://z.jd.com/funderCenter.action?flag=2&id=44196,已筹到,556
3699,设计,2016-04-17 00:00:00,155775,50000,项目成功,312,堂悦坊 上元夜秘色瓷茶具,堂悦坊,https://z.jd.com/funderCenter.action?flag=2&id=47793,已筹到,512
3700,设计,2016-05-05 00:00:00,345341,100000,项目成功,345,Weelight睡眠感应灯,加意,https://z.jd.com/funderCenter.action?flag=2&id=48382,已筹到,1841
3701,设计,2016-04-17 00:00:00,64108,50000,项目成功,128,LMuse水晶蓝珀凤尾镯,LMuseCrystal,https://z.jd.com/funderCenter.action?flag=2&id=47812,已筹到,304
3702,设计,2015-08-23 00:00:00,10556,10000,项目成功,106,【香山】品东方美学香器,weisdesign,https://z.jd.com/funderCenter.action?flag=2&id=18454,已筹到,292
3703,设计,2015-09-04 00:00:00,53234,50000,项目成功,106,大圣归来小空空系列U盘,娱猫科技,https://z.jd.com/funderCenter.action?flag=2&id=19968,已筹到,2320
3704,设计,2015-09-03 00:00:00,53089,50000,项目成功,106,一顶棒球帽无缝继承大圣衣钵,娱猫科技,https://z.jd.com/funderCenter.action?flag=2&id=19927,已筹到,1320
3705,设计,2016-03-03 00:00:00,43749,10000,项目成功,437,四大灵鸟宜兴紫砂品茗杯,乐长旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=22761,已筹到,531
3706,设计,2016-03-17 00:00:00,56744,50000,项目成功,113,玉兰叶脉手工皂,优昙婆罗文化传播,https://z.jd.com/funderCenter.action?flag=2&id=42574,已筹到,322
3707,设计,2016-03-03 00:00:00,101830,100000,项目成功,102,竹构－原竹无线可移动夜灯,qztuao,https://z.jd.com/funderCenter.action?flag=2&id=43150,已筹到,310
3708,设计,2015-11-06 00:00:00,55843,8000,项目成功,698,月亮兔 设计师原创银饰,魚小漠,https://z.jd.com/funderCenter.action?flag=2&id=21311,已筹到,916
3709,设计,2015-10-25 00:00:00,6268,5000,项目成功,125,明远书事——实用器,VAKO创业产品孵化器,https://z.jd.com/funderCenter.action?flag=2&id=25271,已筹到,84
3710,设计,2015-10-23 00:00:00,10045,10000,项目成功,100,《旋风少女》周边产品,香自吟家居旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=25106,已筹到,227
3711,设计,2015-10-18 00:00:00,26879,20000,项目成功,134,XL储物水壶,创意家科技,https://z.jd.com/funderCenter.action?flag=2&id=24330,已筹到,758
3712,设计,2016-06-14 00:00:00,58105,50000,项目成功,116,荷存|传承古式密封存茶罐,匠自在,https://z.jd.com/funderCenter.action?flag=2&id=52832,已筹到,422
3713,设计,2016-07-13 00:00:00,215196,100000,项目成功,215,南山匠人匠心手造·生肖羊壶,南山匠人_,https://z.jd.com/funderCenter.action?flag=2&id=55335,已筹到,4575
3714,设计,2016-07-15 00:00:00,1017759,500000,项目成功,204,石墨烯3D体雕燃脂仪,石墨烯旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=55199,已筹到,3022
3715,设计,2016-06-15 00:00:00,100000,100000,项目成功,100,"生有摆态,一个架子百般人生",thingtalker,https://z.jd.com/funderCenter.action?flag=2&id=52915,已筹到,395
3716,设计,2016-06-29 00:00:00,265951,100000,项目成功,266,看得见温度的锅,碧优嘉,https://z.jd.com/funderCenter.action?flag=2&id=55491,已筹到,2273
3717,设计,2016-06-14 00:00:00,60319,50000,项目成功,121,高足餐具 源于古老的记忆,格物陶瓷文化,https://z.jd.com/funderCenter.action?flag=2&id=55480,已筹到,186
3718,设计,2015-11-29 00:00:00,42156,20000,项目成功,211,生命水壶 滤出健康水,lifestraw生命水壶,https://z.jd.com/funderCenter.action?flag=2&id=27949,已筹到,388
3719,设计,2016-06-24 00:00:00,116374,50000,项目成功,233,铅笔的又一次革命航空铝制笔,创新梦工厂,https://z.jd.com/funderCenter.action?flag=2&id=46300,已筹到,3472
3720,设计,2015-11-18 00:00:00,8645,5000,项目成功,173,大树之美 软木功能箱包系列,NgasanChu,https://z.jd.com/funderCenter.action?flag=2&id=28169,已筹到,177
3721,设计,2015-12-10 00:00:00,52384,5000,项目成功,1048,一口32cm真正不粘无烟锅,Peacetar,https://z.jd.com/funderCenter.action?flag=2&id=27755,已筹到,942
3722,设计,2015-11-26 00:00:00,90094,10000,项目成功,901,火凤凰便携烧烤炉,烧烤世家,https://z.jd.com/funderCenter.action?flag=2&id=27931,已筹到,1127
3723,设计,2016-06-12 00:00:00,121197,100000,项目成功,121,第二个地球-小夜灯+音响,欧蒙设计有限公司,https://z.jd.com/funderCenter.action?flag=2&id=50058,已筹到,1201
3724,设计,2016-06-04 00:00:00,68391,50000,项目成功,137,一个能喝水的锤子,悠家良品,https://z.jd.com/funderCenter.action?flag=2&id=54012,已筹到,1568
3725,设计,2016-06-06 00:00:00,13347,10000,项目成功,133,有山有水有抱枕,忆匠心,https://z.jd.com/funderCenter.action?flag=2&id=48487,已筹到,164
3726,设计,2016-06-06 00:00:00,34256,30000,项目成功,114,50年用心只为一双妈妈鞋！,麦糖网,https://z.jd.com/funderCenter.action?flag=2&id=53557,已筹到,208
3727,设计,2016-06-25 00:00:00,194091,50000,项目成功,388,牧羊人生物助眠师,SleepShepherd,https://z.jd.com/funderCenter.action?flag=2&id=55127,已筹到,1038
3728,设计,2016-06-16 00:00:00,12762,10000,项目成功,128,一只藏着爱情的旅行箱,jd千寻艺品旗舰,https://z.jd.com/funderCenter.action?flag=2&id=48746,已筹到,109
3729,设计,2016-04-24 00:00:00,71187,50000,项目成功,142,巴斯光年便携烧烤炉,烧烤世家,https://z.jd.com/funderCenter.action?flag=2&id=49350,已筹到,813
3730,设计,2016-04-22 00:00:00,110578,50000,项目成功,221,手打铁壶，煮好水 泡好茶,小马哥手工艺铁壶,https://z.jd.com/funderCenter.action?flag=2&id=47622,已筹到,476
3731,设计,2016-05-08 00:00:00,81538,50000,项目成功,163,母亲节礼物——【珍萱】珠宝,朴心观礼,https://z.jd.com/funderCenter.action?flag=2&id=48979,已筹到,791
3732,设计,2015-11-29 00:00:00,38536,10000,项目成功,385,源于台湾的香氛灯,摩隼科技,https://z.jd.com/funderCenter.action?flag=2&id=23551,已筹到,627
3733,设计,2016-01-17 00:00:00,64807,10000,项目成功,648,丝罗兰高品质桑蚕丝被,广州享褍德电子商务,https://z.jd.com/funderCenter.action?flag=2&id=25703,已筹到,69
3734,设计,2015-12-27 00:00:00,21785,10000,项目成功,218,TTi-100 迷你 钛笔,INSPIRS-DESIGN,https://z.jd.com/funderCenter.action?flag=2&id=31574,已筹到,607
3735,设计,2016-01-11 00:00:00,109286,50000,项目成功,219,实用主义的时跃旅行箱包,上海陆屿贸易有限公司,https://z.jd.com/funderCenter.action?flag=2&id=29467,已筹到,886
3736,设计,2015-05-11 00:00:00,56471,20000,项目成功,282,梅德比食尚新煮意,致胜威家具有限公司,https://z.jd.com/funderCenter.action?flag=2&id=8171,已筹到,1383
3737,设计,2015-05-23 00:00:00,96079,30000,项目成功,320,名师品牌♦德拉玮特商务包,Casu纳米喷雾补水仪,https://z.jd.com/funderCenter.action?flag=2&id=6431,已筹到,1468
3738,设计,2016-01-12 00:00:00,172484,10000,项目成功,1725,为梦想而做：玉西施紫砂壶,古悦堂旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=30860,已筹到,1219
3739,设计,2015-05-06 00:00:00,34803,30000,项目成功,116,简单主义卧室家具套装,吉士普,https://z.jd.com/funderCenter.action?flag=2&id=8448,已筹到,1676
3740,设计,2015-12-26 00:00:00,54806,20000,项目成功,274,为你撑腰--竹艺护腰硬枕,美恺官方旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=26116,已筹到,361
3741,设计,2015-05-04 00:00:00,132265,10000,项目成功,1323,镜悟·极简主义水杯,妙汇,https://z.jd.com/funderCenter.action?flag=2&id=7937,已筹到,1442
3742,设计,2015-05-05 00:00:00,16418,10000,项目成功,164,日本Akoya 海水の真珠,麦糖网,https://z.jd.com/funderCenter.action?flag=2&id=8390,已筹到,461
3743,设计,2015-05-10 00:00:00,12399,10000,项目成功,124,轻松为家换新装,富居家居,https://z.jd.com/funderCenter.action?flag=2&id=8155,已筹到,502
3744,设计,2015-05-06 00:00:00,30650,20000,项目成功,153,光明，发现轻奢生活之美,光明-家具,https://z.jd.com/funderCenter.action?flag=2&id=8326,已筹到,670
3745,设计,2015-12-20 00:00:00,14288,10000,项目成功,143,【同心】十字架项链,elinda_shu,https://z.jd.com/funderCenter.action?flag=2&id=31642,已筹到,185
3746,设计,2015-05-15 00:00:00,105135,100000,项目成功,105,一盏灯，一个家,中山市梦想家居灯饰,https://z.jd.com/funderCenter.action?flag=2&id=8149,已筹到,1155
3747,设计,2016-04-27 00:00:00,126266,100000,项目成功,126,首度wifi无线智能吸顶灯,申蒂依家居用品,https://z.jd.com/funderCenter.action?flag=2&id=49114,已筹到,535
3748,设计,2015-12-26 00:00:00,6543,6000,项目成功,109,原创设计 梅花抱枕刺绣靠垫,泽家家居,https://z.jd.com/funderCenter.action?flag=2&id=28444,已筹到,186
3749,设计,2015-05-06 00:00:00,21941,20000,项目成功,110,用心经营生活 用爱装扮美家,百家汇家具有限公司,https://z.jd.com/funderCenter.action?flag=2&id=8434,已筹到,690
3750,设计,2015-05-06 00:00:00,30160,20000,项目成功,151,德国品质环保家装厨房套餐,上海顶品建材有限公司,https://z.jd.com/funderCenter.action?flag=2&id=8147,已筹到,1458
3751,设计,2016-02-19 00:00:00,511259,20000,项目成功,2556,异星部落  创意生态盆栽,一花一草微气候,https://z.jd.com/funderCenter.action?flag=2&id=30206,已筹到,2549
3752,设计,2016-01-20 00:00:00,501528,200000,项目成功,251,全屋定制，我们在索菲亚等你,索菲亚官方旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=34636,已筹到,219
3753,设计,2016-01-16 00:00:00,18649,1500,项目成功,1243,佛教七宝 紫气东来转经轮,百泰首饰旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=34631,已筹到,237
3754,设计,2015-12-31 00:00:00,6818,6666,项目成功,102,包大人红包 之 步步高升,包大人红包,https://z.jd.com/funderCenter.action?flag=2&id=34667,已筹到,57
3755,设计,2016-01-17 00:00:00,30414,30000,项目成功,101,夏河和爱尔甜心给你的彩妆礼,ELLEgirl1314,https://z.jd.com/funderCenter.action?flag=2&id=34477,已筹到,397
3756,设计,2015-05-24 00:00:00,1019099,50000,项目成功,2038,55°五五哥萌萌妹众筹上市,55度嗨嗨杯,https://z.jd.com/funderCenter.action?flag=2&id=10268,已筹到,2475
3757,设计,2015-05-27 00:00:00,22325,10000,项目成功,223,WEIS东方意境香器-书香,weisdesign,https://z.jd.com/funderCenter.action?flag=2&id=9601,已筹到,625
3758,设计,2015-06-10 00:00:00,211389,50000,项目成功,423,吉盛伟邦-床上众筹第三波,JSWB吉盛伟邦,https://z.jd.com/funderCenter.action?flag=2&id=7108,已筹到,715
3759,设计,2016-01-10 00:00:00,216895,200000,项目成功,108,沃凡思抗菌水洗保暖被,苏州沃凡思智慧家纺,https://z.jd.com/funderCenter.action?flag=2&id=34038,已筹到,677
3760,设计,2016-02-07 00:00:00,13091,5000,项目成功,262,宫廷瑰宝   郎窑红茶具,木子未言,https://z.jd.com/funderCenter.action?flag=2&id=31113,已筹到,405
3761,设计,2016-08-18 00:00:00,245591,20000,众筹中,1228,而已壶，一把原创紫砂壶,品质紫砂,https://z.jd.com/funderCenter.action?flag=2&id=60473,已筹到,1640
3762,设计,2015-05-06 00:00:00,31806,30000,项目成功,106,用心打造 幸福温馨客厅,乐和居家居旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=8417,已筹到,868
3763,设计,2015-05-10 00:00:00,172702,30000,项目成功,576,木匠的梦想 做极致好家具,丽维家-互联网木匠,https://z.jd.com/funderCenter.action?flag=2&id=8048,已筹到,459
3764,设计,2015-12-23 00:00:00,29648,10000,项目成功,296,一份来自鄂尔多斯的问候,青葱电商,https://z.jd.com/funderCenter.action?flag=2&id=31584,已筹到,349
3765,设计,2016-01-06 00:00:00,20383,20000,项目成功,102,好茶配好壶 好友互品茗,365壶,https://z.jd.com/funderCenter.action?flag=2&id=20676,已筹到,278
3766,设计,2015-12-31 00:00:00,50875,10000,项目成功,509,3000年的陪伴 壹鹿有妳,水星集,https://z.jd.com/funderCenter.action?flag=2&id=32846,已筹到,331
3767,设计,2016-01-06 00:00:00,37432,20000,项目成功,187,观雅 精致女人专属珠宝柜,林下创意家居,https://z.jd.com/funderCenter.action?flag=2&id=32796,已筹到,570
3768,设计,2015-12-24 00:00:00,15122,10000,项目成功,151,【香月】品东方美学香器,weisdesign,https://z.jd.com/funderCenter.action?flag=2&id=32862,已筹到,222
3769,设计,2016-01-06 00:00:00,66839,30000,项目成功,223,衡利反骨伞,麦糖网,https://z.jd.com/funderCenter.action?flag=2&id=33327,已筹到,1272
3770,设计,2016-01-25 00:00:00,15504,10000,项目成功,155,魔吻首饰妙尔尼尔系列转运珠,Mover魔吻首饰,https://z.jd.com/funderCenter.action?flag=2&id=41135,已筹到,240
3771,设计,2016-02-22 00:00:00,179993,10000,项目成功,1800,告别洗涤剂不沾水的餐具,唯润骨瓷,https://z.jd.com/funderCenter.action?flag=2&id=41127,已筹到,1037
3772,设计,2016-02-29 00:00:00,135749,100000,项目成功,136,大隐五行全自动开合伞,iAuto智能电动伞,https://z.jd.com/funderCenter.action?flag=2&id=41011,已筹到,541
3773,设计,2016-01-29 00:00:00,64416,50000,项目成功,129,风华绝代，人文紫砂壶众筹,OMG文创,https://z.jd.com/funderCenter.action?flag=2&id=40679,已筹到,685
3774,设计,2016-03-04 00:00:00,60188,20000,项目成功,301,小钉耙簸箕，灵感源于二师兄,优尔创出品工作室,https://z.jd.com/funderCenter.action?flag=2&id=34117,已筹到,1312
3775,设计,2016-01-26 00:00:00,150625,50000,项目成功,301,一款为深睡眠而生的高配好枕,百奇康科技,https://z.jd.com/funderCenter.action?flag=2&id=29222,已筹到,1551
3776,设计,2016-01-16 00:00:00,319045,200000,项目成功,160,一款神奇的坐垫,一人一坐,https://z.jd.com/funderCenter.action?flag=2&id=34639,已筹到,1951
3777,设计,2015-12-31 00:00:00,6797,6666,项目成功,102,包大人红包 之 猴抓香蕉,包大人红包,https://z.jd.com/funderCenter.action?flag=2&id=34634,已筹到,17
3778,设计,2016-01-29 00:00:00,14650,10000,项目成功,147,续茶器之约，匠心制作,无艺NoArt,https://z.jd.com/funderCenter.action?flag=2&id=34570,已筹到,319
3779,设计,2015-12-31 00:00:00,6830,6666,项目成功,102,包大人红包 之 过年有福,包大人红包,https://z.jd.com/funderCenter.action?flag=2&id=34614,已筹到,22
3780,设计,2016-01-17 00:00:00,22893,10000,项目成功,229,古悦堂的紫砂杯会“说话”,古悦堂旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=40298,已筹到,294
3781,设计,2015-06-14 00:00:00,163159,10000,项目成功,1632,从桑园到床头，纯天然蚕丝被,洲泉蚕丝被电商平台,https://z.jd.com/funderCenter.action?flag=2&id=10598,已筹到,1458
3782,设计,2015-06-10 00:00:00,25730,20000,项目成功,129,大师手绘保温骨质瓷茶具,唯润骨瓷,https://z.jd.com/funderCenter.action?flag=2&id=11409,已筹到,824
3783,设计,2015-06-26 00:00:00,42271,10000,项目成功,423,禀临·阳光遥控吸顶灯,withablink,https://z.jd.com/funderCenter.action?flag=2&id=10729,已筹到,705
3784,设计,2015-07-04 00:00:00,30120,20000,项目成功,151,三足，重新鼎立,赐客烧品轩,https://z.jd.com/funderCenter.action?flag=2&id=10888,已筹到,813
3785,设计,2015-06-06 00:00:00,36870,5000,项目成功,737,好的T恤会说话,树莓杂货铺,https://z.jd.com/funderCenter.action?flag=2&id=3510,已筹到,1437
3786,设计,2015-07-03 00:00:00,6084,5000,项目成功,122,出门必备的出门宝收纳盒,创意一百,https://z.jd.com/funderCenter.action?flag=2&id=7747,已筹到,405
3787,设计,2015-06-06 00:00:00,36337,20000,项目成功,182,浪漫樱花 手工银饰四件套,简单设计,https://z.jd.com/funderCenter.action?flag=2&id=10868,已筹到,686
